zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region5Innermongolia_aluminum_Region24Guizhou,0.0,0.0,949.1727693454748,0.0,0.0,0.0,0.0,949.1727693454748
aluminum_Region5Innermongolia_aluminum_Region25Yunnan,0.0,0.0,1062.9101338115452,0.0,0.0,0.0,0.0,1062.9101338115452
aluminum_Region5Innermongolia_aluminum_Region27Shaanxi,0.0,0.0,1128.6885419177888,0.0,0.0,0.0,0.0,1128.6885419177888
aluminum_Region5Innermongolia_aluminum_Region28Gansu,0.0,0.0,2154.344940664689,0.0,0.0,0.0,0.0,2154.344940664689
aluminum_Region5Innermongolia_aluminum_Region29Qinghai,0.0,0.0,1805.207045817689,0.0,0.0,0.0,0.0,1805.207045817689
aluminum_Region5Innermongolia_aluminum_Region30Ningxia,0.0,0.0,193831.55813211214,0.0,0.0,0.0,0.0,193831.55813211214
aluminum_Region5Innermongolia_aluminum_Region31Xinjiang,0.0,0.0,2.740776230729994e7,0.0,0.0,0.0,0.0,2.740776230729994e7
aluminum_Region6Liaoning_aluminum_Region1Beijing,0.0,0.0,371.86186937893814,0.0,0.0,0.0,0.0,371.86186937893814
aluminum_Region6Liaoning_aluminum_Region2Tianjin,0.0,0.0,372.07958486911787,0.0,0.0,0.0,0.0,372.07958486911787
aluminum_Region6Liaoning_aluminum_Region3Hebei,0.0,0.0,400.5089618360693,0.0,0.0,0.0,0.0,400.5089618360693
aluminum_Region6Liaoning_aluminum_Region4Shanxi,0.0,0.0,391.57497722814895,0.0,0.0,0.0,0.0,391.57497722814895
aluminum_Region6Liaoning_aluminum_Region5Innermongolia,0.0,0.0,433.03196768211393,0.0,0.0,0.0,0.0,433.03196768211393
aluminum_Region6Liaoning_aluminum_Region7Jilin,0.0,0.0,3.721426152459226e6,0.0,0.0,0.0,0.0,3.721426152459226e6
aluminum_Region6Liaoning_aluminum_Region8Heilongjiang,0.0,0.0,2.163513556538135e7,0.0,0.0,0.0,0.0,2.163513556538135e7
aluminum_Region6Liaoning_aluminum_Region9Shanghai,0.0,0.0,752.0804484312396,0.0,0.0,0.0,0.0,752.0804484312396
aluminum_Region6Liaoning_aluminum_Region10Jiangsu,0.0,0.0,674.6182709396707,0.0,0.0,0.0,0.0,674.6182709396707
aluminum_Region6Liaoning_aluminum_Region11Zhejiang,0.0,0.0,779.6110407951434,0.0,0.0,0.0,0.0,779.6110407951434
aluminum_Region6Liaoning_aluminum_Region12Anhui,0.0,0.0,711.9427173953467,0.0,0.0,0.0,0.0,711.9427173953467
aluminum_Region6Liaoning_aluminum_Region13Fujian,0.0,0.0,953.1881571605479,0.0,0.0,0.0,0.0,953.1881571605479
aluminum_Region6Liaoning_aluminum_Region14Jiangxi,0.0,0.0,812.1534130336397,0.0,0.0,0.0,0.0,812.1534130336397
aluminum_Region6Liaoning_aluminum_Region15Shandong,0.0,0.0,401.35203331524957,0.0,0.0,0.0,0.0,401.35203331524957
aluminum_Region6Liaoning_aluminum_Region16Henan,0.0,0.0,499.2214516157478,0.0,0.0,0.0,0.0,499.2214516157478
aluminum_Region6Liaoning_aluminum_Region17Hubei,0.0,0.0,686.2401158375903,0.0,0.0,0.0,0.0,686.2401158375903
aluminum_Region6Liaoning_aluminum_Region18Hunan,0.0,0.0,730.459704208373,0.0,0.0,0.0,0.0,730.459704208373
aluminum_Region6Liaoning_aluminum_Region19Guangdong,0.0,0.0,943.5060787510736,0.0,0.0,0.0,0.0,943.5060787510736
aluminum_Region6Liaoning_aluminum_Region20Guangxi,0.0,0.0,740.142629016197,0.0,0.0,0.0,0.0,740.142629016197
aluminum_Region6Liaoning_aluminum_Region21Hainan,0.0,0.0,855.1359653350548,0.0,0.0,0.0,0.0,855.1359653350548
aluminum_Region6Liaoning_aluminum_Region22Chongqing,0.0,0.0,639.1437855170622,0.0,0.0,0.0,0.0,639.1437855170622
aluminum_Region6Liaoning_aluminum_Region23Sichuan,0.0,0.0,720.8420581711254,0.0,0.0,0.0,0.0,720.8420581711254
aluminum_Region6Liaoning_aluminum_Region24Guizhou,0.0,0.0,674.7106099360512,0.0,0.0,0.0,0.0,674.7106099360512
aluminum_Region6Liaoning_aluminum_Region25Yunnan,0.0,0.0,747.8729578343864,0.0,0.0,0.0,0.0,747.8729578343864
