zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region6Liaoning_aluminum_Region11Zhejiang,0.0,0.0,724.3915466433644,0.0,0.0,0.0,0.0,724.3915466433644
aluminum_Region6Liaoning_aluminum_Region12Anhui,0.0,0.0,802.6795566895416,0.0,0.0,0.0,0.0,802.6795566895416
aluminum_Region6Liaoning_aluminum_Region13Fujian,0.0,0.0,564.0945986737971,0.0,0.0,0.0,0.0,564.0945986737971
aluminum_Region6Liaoning_aluminum_Region14Jiangxi,0.0,0.0,667.3520464815565,0.0,0.0,0.0,0.0,667.3520464815565
aluminum_Region6Liaoning_aluminum_Region15Shandong,0.0,0.0,585.1803927356422,0.0,0.0,0.0,0.0,585.1803927356422
aluminum_Region6Liaoning_aluminum_Region16Henan,0.0,0.0,606.021471226684,0.0,0.0,0.0,0.0,606.021471226684
aluminum_Region6Liaoning_aluminum_Region17Hubei,0.0,0.0,648.0236741696098,0.0,0.0,0.0,0.0,648.0236741696098
aluminum_Region6Liaoning_aluminum_Region18Hunan,0.0,0.0,594.9988054686318,0.0,0.0,0.0,0.0,594.9988054686318
aluminum_Region6Liaoning_aluminum_Region19Guangdong,0.0,0.0,655.3185604168763,0.0,0.0,0.0,0.0,655.3185604168763
aluminum_Region6Liaoning_aluminum_Region20Guangxi,0.0,0.0,540.8380412789446,0.0,0.0,0.0,0.0,540.8380412789446
aluminum_Region6Liaoning_aluminum_Region21Hainan,0.0,0.0,536.2138533159888,0.0,0.0,0.0,0.0,536.2138533159888
aluminum_Region6Liaoning_aluminum_Region22Chongqing,0.0,0.0,477.4151198437838,0.0,0.0,0.0,0.0,477.4151198437838
aluminum_Region6Liaoning_aluminum_Region23Sichuan,0.0,0.0,508.5884243925582,0.0,0.0,0.0,0.0,508.5884243925582
